id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
2.46871057709399e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,3b733ad5,cd13b084,d787e91b,1,0,20632,320,50,2374,3,39,-1,23
2.736037233697808e+18,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,740ad28a,375c3d47,1,0,15705,320,50,1722,0,35,-1,79
1.0710102740806439e+19,0,14102101,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8eaaf9d4,84ebbcd4,1,0,20355,216,36,2333,0,39,-1,157
1.42581601811365e+19,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,ed9314e3,3bde2be2,31f63ca2,1,2,21647,320,50,2487,1,547,100019,51
9.563822355849456e+18,0,14102102,1005,0,02d5151c,64778742,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,91abda7b,78d9bd10,1,0,20596,320,50,2161,0,35,100131,157
3.4469982560817567e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,ec5ceb48,c10aa1ff,1,0,21647,320,50,2487,1,547,100171,51
6.53128533485867e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,5edcdaf7,be74e6fe,1,0,21611,320,50,2480,3,297,100111,61
1.3290593410577885e+19,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,16f8c005,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79
1.9532858475599598e+18,1,14102100,1005,1,3a593b4c,da938783,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,125f9fb8,be6db1d7,1,0,16989,320,50,1926,2,39,-1,13
1.5525484309606257e+19,0,14102101,1002,0,86cfd912,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,2fee5d6d,730d5381,8debacdb,0,0,6563,320,50,572,2,39,-1,32
3.246447445582338e+18,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ca147f8b,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
4.199498948586045e+18,0,14102102,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,2a6fd887,d787e91b,1,0,16615,320,50,1863,3,39,-1,23
1.1020086027477742e+19,0,14102102,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,77c48ee2,88fe1d5d,1,0,19772,320,50,2227,0,687,-1,48
6.838924056878124e+18,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,9c57233f,aad45b01,1,0,20508,320,50,2351,3,163,100020,61
3.2443675590309325e+18,1,14102101,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d88aadcc,779d90c2,1,0,17654,300,250,1994,2,39,-1,33
1.0237962235647453e+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7b8bc153,24f6b932,1,0,15701,320,50,1722,0,35,100084,79
7.936571941963485e+18,1,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,8ce34352,1,0,15704,320,50,1722,0,35,-1,79
1.283814453542811e+19,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79
1.2050611432330228e+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e68fc36b,33c9c797,1,0,20362,320,50,2333,0,39,-1,157
5.389603634056586e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,18cad0c2,8a4875bd,1,0,15703,320,50,1722,0,35,100084,79
8.263652137085798e+18,0,14102102,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,428efdda,9dcb1cd1,1,0,21647,320,50,2487,1,547,100070,51
1.4536627158992945e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,c52433ea,6f5fd8c3,ef726eae,1,0,21647,320,50,2487,1,547,-1,51
1.4932180324356606e+19,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,c3f39675,2347f47a,0f2161f8,a99f214a,5bf8ba7e,a8d2c4cf,1,0,21647,320,50,2487,1,547,-1,51
1.0405826185952406e+19,0,14102103,1005,0,f0a617e4,fdfb56e9,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3414676f,bbeedfee,1,0,20970,320,50,2372,0,813,-1,46
1.4787169968881404e+19,1,14102102,1005,0,ad61648c,3fb2562b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3c66f868,d787e91b,1,0,20122,320,50,2303,2,39,-1,23
6.213519707487922e+18,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,964fc775,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
1.484446997149365e+19,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,22130e2f,8a4875bd,1,0,15703,320,50,1722,0,35,100083,79
1.330465017927176e+19,0,14102102,1005,0,686546d3,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dc15217a,aaffed8f,1,0,21647,320,50,2487,1,547,100053,51
3.7796476669676805e+18,0,14102100,1005,1,85f751fd,c4e18dd6,50e219e0,d644e4e7,2347f47a,0f2161f8,a99f214a,61e981a3,b7e932e7,1,0,20366,320,50,2333,0,39,100170,157
1.452242317672157e+19,0,14102101,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,129bf3aa,c6263d8a,1,0,15708,320,50,1722,0,35,-1,79
9.798524481651005e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,74cde740,2347f47a,0f2161f8,a99f214a,bea0d1e6,ce576f14,1,0,21647,320,50,2487,1,547,100205,51
8.503990536992965e+18,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3d92931a,9ea0eb04,1,0,20352,320,50,2333,0,39,-1,157
1.8137429964208247e+19,0,14102102,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ccb29e65,84ebbcd4,1,0,15706,320,50,1722,0,35,-1,79
6.249275633866454e+16,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ded1c4d4,a0f5f879,1,0,15701,320,50,1722,0,35,100084,79
1.187893994354019e+19,0,14102102,1005,1,f61eaaae,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1d179386,7b75d3a6,1,0,19251,320,50,2201,3,35,-1,43
8.462572933904859e+16,1,14102102,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f03c1e26,b6443086,1,0,17614,320,50,1993,2,1063,100084,33
2.840013968943393e+18,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,20a2cf49,d25693ce,1,0,15705,320,50,1722,0,35,-1,79
2.070678450785874e+18,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6f710eaf,8a4875bd,1,0,15703,320,50,1722,0,35,-1,79
1.562944401556843e+19,0,14102102,1005,0,f291742b,73123598,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,327188ed,31f63ca2,1,0,21647,320,50,2487,1,547,-1,51
1.7582913218781886e+19,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,ed9314e3,3bde2be2,31f63ca2,1,2,21647,320,50,2487,1,547,100019,51
1.1631880584397365e+19,1,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c357dbff,f766e86b,373ecbe6,0,0,21680,320,50,2496,3,167,100191,23
2.997610407701724e+18,0,14102102,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,09177cc2,0710fff9,1,0,19771,320,50,2227,0,687,100075,48
1.3760447305840957e+19,0,14102102,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,30b87142,84ebbcd4,1,0,21647,320,50,2487,1,547,-1,51
1.707067033396752e+19,0,14102102,1005,1,e59ef3fc,0a4015b2,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,310ef380,f970000e,1,0,18993,320,50,2161,0,35,-1,157
1.712658756228834e+19,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e8d44657,d787e91b,1,0,15705,320,50,1722,0,35,100083,79
9.739804112624588e+17,1,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,bccddf80,0dff469a,df36cdb8,1,0,21647,320,50,2487,1,547,100034,51
1.27686497668666e+18,0,14102101,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,94257d22,a5bce124,1,0,19950,320,50,1800,3,167,100081,23
1.8265484271749827e+19,1,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,24e80445,7c4bb339,1,0,20359,216,36,2333,0,39,-1,157
2.4582695323487683e+17,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,7d641342,ee508a3a,b334be1d,1,2,21647,320,50,2487,1,547,-1,51
1.2550920950051013e+19,0,14102102,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,712a4ac3,945dd5c4,1,0,20355,216,36,2333,0,39,-1,157
5.916458668168658e+17,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,34bd5e33,d9b5648e,0f2161f8,a99f214a,a419188f,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
1.3279769764749975e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,af0254be,81b42528,1,0,15707,320,50,1722,0,35,100084,79
1.6309022289447664e+19,1,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,633242e7,a5fbe35d,1,0,15704,320,50,1722,0,35,-1,79
2.7697261142412636e+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,c8cdad4c,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
2.3919744467311473e+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,2bc6bb64,7801e8d9,0f2161f8,b69e1a7d,94ccb7ca,0dedddc5,1,2,20596,320,50,2161,0,35,-1,157
1.5205834273167868e+19,1,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0489ce3f,1f0bc64f,1,0,15705,320,50,1722,0,35,-1,79
6.190005196535304e+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,c09b0456,dc15c87e,1,2,18993,320,50,2161,0,35,100050,157
1.5268287630924732e+19,0,14102101,1002,0,85f751fd,c4e18dd6,50e219e0,9a08a110,7801e8d9,07d7df22,bb622d76,9eec0492,68df2e72,0,0,21665,320,50,2493,3,35,-1,117
9.553713418978886e+18,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7e6a44bd,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
1.6964198141432275e+19,0,14102102,1005,1,cffc1324,bc63ea42,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,b04c1fb5,b7c5bc1f,1,0,18993,320,50,2161,0,35,-1,157
6.99404462527368e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,ed043c72,e4b2bac3,f3776ac6,1,0,19251,320,50,2201,3,35,-1,43
4.5513144989108716e+18,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f2dd66c9,76dc4769,1,0,16071,320,50,1784,2,175,100081,95
1.7203445531709876e+19,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,7659a8fe,90f22c00,1,0,21611,320,50,2480,3,297,100111,61
4.983572102131978e+18,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,54fa7ff7,6ce25010,1,0,20352,320,50,2333,0,39,-1,157
1.185985518957832e+19,0,14102102,1005,0,686546d3,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af1aac8c,05e70df4,1,0,21153,320,50,2420,2,35,100188,69
6.366744916881499e+18,0,14102102,1002,0,2c4ed2f7,cf5fcee6,50e219e0,ecad2386,7801e8d9,07d7df22,cb726570,93e4df35,0e88538f,0,0,19665,320,50,2253,2,303,-1,52
1.2357471124967076e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,8b3e13f8,2347f47a,4ce2e9fc,f9a4f6a8,f93cb219,3d64834e,1,2,18993,320,50,2161,0,35,-1,157
4.3779622044939505e+18,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,4e6957be,e4a6a646,1,0,20596,320,50,2161,0,35,-1,157
2.935181355045077e+18,0,14102101,1005,1,c63170c5,a9bba545,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e59834da,5ec45883,1,0,19771,320,50,2227,0,687,-1,48
9.759503480520536e+18,0,14102101,1005,1,222acd54,de0f0f82,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9f08b342,597f7364,1,0,19772,320,50,2227,0,687,100075,48
1.4118567291167939e+18,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,87f0c1bb,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
1.5476090656617507e+19,0,14102102,1005,1,f61eaaae,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,453806f7,1f0bc64f,1,0,19251,320,50,2201,3,35,100213,43
7.76811058030354e+18,0,14102100,1005,0,d29f6d5b,24770050,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,362ea7a3,6e1e2240,1,0,20362,320,50,2333,0,39,-1,157
1.4015402053935434e+18,1,14102100,1005,0,0aab7161,660aeadc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a73b5356,5096d134,1,0,15705,320,50,1722,0,35,100084,79
6.22237785519968e+18,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9a07a1ee,36d749e5,1,0,15704,320,50,1722,0,35,-1,79
1.7858987624135221e+19,0,14102102,1005,0,9b971c93,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,19b5dc25,83ed0b87,1,0,21647,320,50,2487,1,547,-1,51
3.775363494811533e+18,0,14102101,1005,0,41477778,4b23d058,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a8fd084c,1b13b020,1,0,17239,320,50,1973,3,39,-1,23
6.66575156394542e+18,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ac7311c2,d787e91b,1,0,15702,320,50,1722,0,35,100083,79
1.2862439784675373e+19,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,cfbd8210,d9b5648e,0f2161f8,a99f214a,67861242,99e427c9,1,0,21611,320,50,2480,3,299,100111,61
1.1984432107953148e+19,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,60d75d06,744ae245,1,0,20596,320,50,2161,0,35,100210,157
1.2012477431218137e+19,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,8cc808cc,e6c4e473,1f0bc64f,1,3,375,320,50,112,3,1319,-1,15
7.586734020988709e+17,0,14102101,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b77e2714,d787e91b,1,0,19950,320,50,1800,3,167,100075,23
1.1077057759991368e+19,0,14102103,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f2247ed4,3e7932d7,1,0,16208,320,50,1800,3,167,100075,23
1.512694555569365e+19,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,b2d8fbed,76dc4769,1,0,6990,320,50,613,2,39,100233,32
3.8112893478920827e+18,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,680e6a92,2347f47a,0f2161f8,a99f214a,11e95cf0,589a99ad,1,0,17877,320,50,2036,3,47,100128,156
1.5236468559086318e+19,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,37d4f38c,c144e605,1,0,20596,320,50,2161,0,35,-1,157
7.142041726981769e+18,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f8f998a1,d787e91b,1,0,15704,320,50,1722,0,35,100084,79
3.4646969822378076e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2e08e353,d25693ce,1,0,15706,320,50,1722,0,35,-1,79
1.392907499786024e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bcd327b3,24f6b932,1,0,15707,320,50,1722,0,35,100084,79
9.828338348346028e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,dea5095e,05b9fa1b,1,0,21611,320,50,2480,3,297,100111,61
7.060073369721983e+18,0,14102100,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f17268a6,575d0d2a,1,0,18947,320,50,2153,3,427,100063,61
1.069596164853346e+19,0,14102100,1002,0,85f751fd,c4e18dd6,50e219e0,a37bf1e4,7801e8d9,07d7df22,c12cc599,205309e4,9c90f231,0,0,21675,320,50,2495,2,167,-1,23
1.1760168450737318e+18,0,14102102,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,95c6b3d3,8a4875bd,1,0,20362,320,50,2333,0,39,-1,157
